Date,"Order #",Status,Customer,Product(s),"Items Sold",Coupon(s),"N. Revenue"
"2021-03-02 18:54:16",16296,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي سوبر مرتفع - 50-جرام",2,,956.52
"2021-03-02 18:54:04",16295,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:53:55",16294,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",3,,1421.74
"2021-03-02 18:52:32",16290,custom-status,returning,"1× كمبودي كوه كنج - ¼-تولة, 1× ترات بالحطب - ¼-تولة",2,,295.65
"2021-03-02 18:50:14",16286,custom-status,new,"1× كوياي - ¼-تولة, 1× مروكي دقة سوبر مميز - 50-جرام",2,,513.04
"2021-03-02 18:49:01",16284,received,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:47:57",16283,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:46:10",16281,custom-status,returning,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-03-02 18:44:40",16280,custom-status,new,"1× هندي تربل سوبر - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام",2,,1704.35
"2021-03-02 18:42:44",16279,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:41:24",16277,custom-status,returning,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-03-02 18:41:24",16276,custom-status,new,"2× هندي قشور وسط سوبر وأقل - 50-جرام",2,,365.22
"2021-03-02 18:41:04",16275,custom-status,returning,"1× هندي ميني دبل سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1326.09
"2021-03-02 18:40:48",16274,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:40:17",16273,received,returning,"2× هندي قشور وسط سوبر وأقل - 50-جرام",2,,365.22
"2021-03-02 18:36:59",16271,pickup,returning,"1× مروكي أقل من سوبر - 50-جرام",1,,234.78
"2021-03-02 18:35:43",16269,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:35:15",16268,received,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:32:17",16266,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:30:18",16265,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:30:07",16263,custom-status,new,"4× مروكي ميني سوبر - 50-جرام",4,,1704.35
"2021-03-02 18:28:57",16262,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:28:52",16261,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام",1,,234.78
"2021-03-02 18:27:38",16259,custom-status,new,"1× هندي ميني دبل سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1326.09
"2021-03-02 18:24:10",16257,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:23:21",16256,custom-status,new,"1× براشين - ¼-تولة",1,,121.74
"2021-03-02 18:22:41",16255,received,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-03-02 18:21:17",16254,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× مروكي ميني سوبر - 100-جرام",2,,1278.26
"2021-03-02 18:21:13",16253,pickup,returning,"1× هندي سلا دبل سوبر - 50-جرام, 1× هندي دقة سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",3,,1765.21
"2021-03-02 18:21:09",16252,pickup,returning,"2× هندي قشور وسط سوبر وأقل - 50-جرام",2,,365.22
"2021-03-02 18:19:53",16251,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-03-02 18:18:19",16250,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,347.83
"2021-03-02 18:17:42",16249,received,new,"1× براشين - ¼-تولة",1,,121.74
"2021-03-02 18:17:01",16248,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:16:48",16247,custom-status,returning,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-03-02 18:16:16",16246,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام, 1× براشين - ¼-تولة, 1× هندي آسامي - ¼-تولة",5,,1356.52
"2021-03-02 18:14:55",16245,received,new,"1× هندي دقة سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,834.78
"2021-03-02 18:13:42",16244,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,417.39
"2021-03-02 18:12:50",16243,custom-status,new,"1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× ذواقة قشر كلمنتان وسط - 50-جرام",3,,582.6
"2021-03-02 18:12:45",16242,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× مروكي ميني دبل - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",3,,1495.65
"2021-03-02 18:12:31",16241,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,504.35
"2021-03-02 18:11:47",16240,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× جنوب تايلند - ¼-تولة",2,,339.13
"2021-03-02 18:11:39",16239,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-03-02 18:11:18",16238,pickup,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 18:08:47",16234,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,504.35
"2021-03-02 18:08:20",16233,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,504.35
"2021-03-02 18:08:13",16231,custom-status,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:07:36",16228,pickup,new,"1× ترات بالحطب - ¼-تولة, 1× ترات فاخر - ¼-تولة, 2× هندي قشور وسط سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",5,,1000
"2021-03-02 18:07:30",16227,received,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,504.35
"2021-03-02 18:06:52",16226,custom-status,new,"2× هندي قشور وسط سوبر وأقل - 50-جرام",2,,365.22
"2021-03-02 18:06:52",16225,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:05:44",16222,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-03-02 18:04:11",16221,received,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام",2,,1000
"2021-03-02 18:03:51",16219,custom-status,returning,"1× هندي سوبر - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,495.65
"2021-03-02 18:03:46",16218,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 18:03:01",16217,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام",1,,182.61
"2021-03-02 18:02:47",16216,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,504.35
"2021-03-02 18:02:23",16215,custom-status,returning,"1× مروكي أقل من سوبر - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,339.13
"2021-03-02 18:02:21",16214,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 18:02:00",16212,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× كوياي - ¼-تولة, 1× هندي ميني دبل سوبر - 50-جرام",5,,1486.96
"2021-03-02 18:01:06",16211,custom-status,new,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-03-02 18:00:39",16210,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 18:00:02",16209,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-03-02 17:57:45",16202,custom-status,returning,"2× ذواقة قشر كلمنتان صغير - 50-جرام, 2× مروكي أقل من سوبر - 50-جرام",4,,869.56
"2021-03-02 17:57:18",16201,custom-status,new,"1× مروكي أقل من سوبر - 100-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام, 2× ذواقة قشر كلمنتان وسط - 50-جرام",4,,1234.78
"2021-03-02 17:56:50",16200,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-03-02 17:56:48",16199,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 17:55:51",16198,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 17:55:33",16197,received,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,773.91
"2021-03-02 17:55:14",16196,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-03-02 17:54:31",16195,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 17:54:12",16193,custom-status,returning,"1× مروكي ميني سوبر - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× هندي دقة سوبر مرتفع - 50-جرام",3,,1217.39
"2021-03-02 17:54:11",16192,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-03-02 17:53:41",16191,received,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",2,,339.13
"2021-03-02 17:53:26",16190,custom-status,returning,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,460.87
"2021-03-02 17:53:17",16189,received,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 17:52:39",16188,pickup,returning,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",2,,460.87
"2021-03-02 17:52:02",16186,received,returning,"1× مروكي أقل من سوبر - 50-جرام",1,,156.52
"2021-03-02 17:51:08",16184,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام",1,,373.91
"2021-03-02 17:49:53",16182,custom-status,returning,"1× هندي ميني سوبر مرتفع - 100-جرام, 1× مروكي ميني سوبر مرتفع - 100-جرام",2,,2478.26
"2021-03-02 17:48:12",16178,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-03-02 17:48:03",16176,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام",2,,982.61
"2021-03-02 17:47:12",16175,custom-status,returning,"1× مروكي دقة سوبر مميز - 50-جرام",1,,373.91
"2021-03-02 17:46:20",16173,custom-status,new,"1× هندي قشور وسط سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي قشور سوبر - 100-جرام",4,,1234.78
"2021-03-02 17:45:49",16172,pickup,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-03-02 17:45:39",16171,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",2,,843.48
"2021-03-02 17:45:01",16170,received,returning,"1× مروكي دقة سوبر مميز - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,556.52
"2021-03-02 17:44:22",16169,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,817.39
"2021-03-02 17:43:58",16168,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:43:37",16167,custom-status,returning,"1× هندي قشور أقل من سوبر - 50-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",2,,243.48
"2021-03-02 17:43:35",16166,received,returning,"1× مروكي دقة سوبر مميز - 50-جرام",1,,373.91
"2021-03-02 17:43:09",16165,custom-status,returning,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مالينو قديم دبل 2 - 50-جرام",2,,1191.3
"2021-03-02 17:42:30",16164,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:41:47",16163,custom-status,returning,"1× هندي قشور سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,547.83
"2021-03-02 17:41:31",16162,custom-status,new,"1× مروكي حي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,482.61
"2021-03-02 17:39:48",16160,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-03-02 17:37:11",16159,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي حي أقل من سوبر - 100-جرام, 1× هندي قشور وسط سوبر وأقل - 50-جرام",4,,1147.83
"2021-03-02 17:35:50",16158,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام",1,,373.91
"2021-03-02 17:35:47",16157,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:34:50",16156,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:33:25",16155,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:32:38",16154,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:31:31",16153,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:29:59",16152,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-03-02 17:28:41",16151,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 5× مروكي ميني دبل - 100-جرام",6,,10600
"2021-03-02 17:25:33",16150,custom-status,returning,"1× جنوب تايلند - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",2,,321.74
"2021-03-02 17:03:58",16137,custom-status,new,"1× مروكي ميني سوبر - 100-جرام",1,,852.17
"2021-03-02 16:33:11",16136,custom-status,new,"1× هندي آسامي - ¼-تولة",1,,130.43
"2021-03-02 16:26:23",16134,custom-status,returning,"2× مروكي ميني دبل - 100-جرام, 1× مروكي سوبر نظيف - 100-جرام",3,,4730.44
"2021-03-02 16:18:53",16133,custom-status,new,"2× ترات بالحطب - ¼-تولة",2,,260.87
"2021-03-02 15:28:10",16131,custom-status,returning,"3× براشين - ¼-تولة, 1× ترات بالحطب - ¼-تولة",4,,495.65
"2021-03-02 14:19:59",16129,custom-status,new,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-03-02 14:03:44",16125,pickup,new,"1× كمبودي كوه كنج - ¼-تولة, 1× ترات بالحطب - ¼-تولة",2,,295.65
"2021-03-02 13:52:35",16124,pickup,returning,"1× كوياي - ¼-تولة",1,,139.13
"2021-03-02 13:51:01",16123,custom-status,new,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-03-02 13:44:25",16122,custom-status,returning,"1× لاوسي فاخر - ¼-تولة, 1× براشين الخاص - ¼-تولة",2,,408.69
"2021-03-02 12:17:52",16121,custom-status,returning,"5× ترات بالحطب - ¼-تولة, 1× ترات - ¼-تولة",6,,808.69
